dataset_conf_id,iter_no,time,span
149,0,0,NULL
150,0,0,NULL
151,0,0,NULL
152,0,0,NULL
153,0,0,NULL
154,0,0,NULL
155,0,0,NULL
156,0,1,NULL
157,0,0,NULL
158,0,0,NULL
159,0,0,NULL
160,0,0,NULL
161,0,1,NULL
162,0,0,NULL
163,0,0,NULL
164,0,0,NULL
165,0,1,NULL
166,0,0,NULL
167,0,0,NULL
168,0,0,NULL
169,0,0,NULL
170,0,0,NULL
171,0,0,NULL
172,0,0,NULL
173,0,0,NULL
174,0,0,NULL
175,0,0,NULL
176,0,0,NULL
177,0,0,NULL
178,0,0,NULL
179,0,0,NULL
180,0,0,NULL
181,0,0,NULL
182,0,0,NULL
183,0,0,NULL
184,0,1,NULL
185,0,0,NULL
186,0,0,NULL
187,0,0,NULL
188,0,0,NULL
189,0,0,NULL
190,0,0,NULL
191,0,0,NULL
192,0,0,NULL
193,0,0,NULL
194,0,0,NULL
195,0,0,NULL
196,0,0,NULL
197,0,0,NULL
198,0,0,NULL
199,0,1,NULL
200,0,0,NULL
201,0,0,NULL
202,0,0,NULL
203,0,0,NULL
204,0,0,NULL
205,0,0,NULL
206,0,0,NULL
207,0,0,NULL
208,0,0,NULL
209,0,1,NULL
210,0,0,NULL
211,0,1,NULL
212,0,0,NULL
213,0,0,NULL
214,0,0,NULL
215,0,0,NULL
216,0,0,NULL
217,0,0,NULL
218,0,0,NULL
219,0,0,NULL
220,0,0,NULL
221,0,0,NULL
222,0,0,NULL
223,0,0,NULL
224,0,0,NULL
225,0,0,NULL
226,0,0,NULL
227,0,0,NULL
228,0,0,NULL
229,0,0,NULL
230,0,0,NULL
231,0,0,NULL
232,0,0,NULL
233,0,0,NULL
234,0,0,NULL
235,0,0,NULL
236,0,0,NULL
237,0,0,NULL
238,0,0,NULL
239,0,0,NULL
240,0,0,NULL
241,0,0,NULL
242,0,0,NULL
243,0,0,NULL
244,0,0,NULL
245,0,0,NULL
246,0,0,NULL
247,0,0,NULL
248,0,0,NULL
249,0,0,NULL
250,0,0,NULL
251,0,0,NULL
252,0,0,NULL
253,0,0,NULL
254,0,0,NULL
255,0,0,NULL
256,0,0,NULL
257,0,0,NULL
258,0,1,NULL
259,0,0,NULL
260,0,0,NULL
261,0,0,NULL
262,0,0,NULL
263,0,1,NULL
264,0,0,NULL
265,0,0,NULL
266,0,0,NULL
267,0,1,NULL
268,0,1,NULL
269,0,0,NULL
270,0,1,NULL
271,0,0,NULL
272,0,0,NULL
273,0,0,NULL
274,0,0,NULL
275,0,0,NULL
276,0,0,NULL
277,0,0,NULL
278,0,0,NULL
279,0,0,NULL
280,0,0,NULL
281,0,0,NULL
282,0,0,NULL
283,0,0,NULL
284,0,1,NULL
285,0,0,NULL
286,0,0,NULL
287,0,0,NULL
288,0,0,NULL
289,0,0,NULL
290,0,0,NULL
291,0,0,NULL
292,0,0,NULL
293,0,0,NULL
294,0,0,NULL
295,0,0,NULL
296,0,1,NULL
297,0,0,NULL
307,0,1,NULL
308,0,0,NULL
309,0,0,NULL
310,0,0,NULL
311,0,0,NULL
312,0,0,NULL
313,0,0,NULL
314,0,0,NULL
315,0,0,NULL
316,0,1,NULL
317,0,0,NULL
318,0,0,NULL
319,0,0,NULL
320,0,1,NULL
321,0,0,NULL
322,0,0,NULL
323,0,0,NULL
324,0,0,NULL
334,0,0,NULL
335,0,1,NULL
336,0,0,NULL
337,0,0,NULL
338,0,0,NULL
339,0,0,NULL
340,0,0,NULL
341,0,0,NULL
342,0,0,NULL
343,0,0,NULL
344,0,0,NULL
345,0,0,NULL
346,0,0,NULL
347,0,0,NULL
348,0,0,NULL
349,0,0,NULL
350,0,0,NULL
351,0,0,NULL
361,0,0,NULL
362,0,0,NULL
363,0,0,NULL
364,0,0,NULL
365,0,0,NULL
366,0,0,NULL
367,0,0,NULL
368,0,0,NULL
369,0,0,NULL
370,0,0,NULL
371,0,0,NULL
372,0,0,NULL
373,0,0,NULL
374,0,0,NULL
375,0,0,NULL
376,0,0,NULL
377,0,0,NULL
378,0,0,NULL
388,0,0,NULL
389,0,0,NULL
390,0,0,NULL
391,0,0,NULL
392,0,0,NULL
393,0,0,NULL
394,0,0,NULL
395,0,0,NULL
396,0,0,NULL
397,0,0,NULL
398,0,0,NULL
399,0,0,NULL
400,0,0,NULL
401,0,0,NULL
402,0,0,NULL
403,0,0,NULL
404,0,0,NULL
405,0,0,NULL
406,0,0,NULL
407,0,0,NULL
408,0,0,NULL
409,0,0,NULL
410,0,0,NULL
411,0,0,NULL
412,0,0,NULL
413,0,0,NULL
414,0,0,NULL
415,0,0,NULL
416,0,0,NULL
417,0,0,NULL
418,0,1,NULL
419,0,0,NULL
420,0,0,NULL
421,0,0,NULL
422,0,0,NULL
423,0,0,NULL
424,0,0,NULL
425,0,0,NULL
426,0,0,NULL
427,0,0,NULL
428,0,0,NULL
429,0,0,NULL
430,0,0,NULL
431,0,0,NULL
432,0,1,NULL
433,0,0,NULL
434,0,0,NULL
435,0,0,NULL
436,0,0,NULL
437,0,0,NULL
438,0,1,NULL
439,0,0,NULL
440,0,0,NULL
441,0,0,NULL
442,0,0,NULL
443,0,0,NULL
444,0,0,NULL
445,0,0,NULL
446,0,0,NULL
447,0,0,NULL
448,0,0,NULL
449,0,0,NULL
450,0,0,NULL
451,0,0,NULL
452,0,1,NULL
453,0,0,NULL
454,0,0,NULL
455,0,0,NULL
456,0,1,NULL
457,0,0,NULL
458,0,0,NULL
459,0,0,NULL
460,0,0,NULL
461,0,0,NULL
462,0,0,NULL
463,0,0,NULL
464,0,0,NULL
465,0,0,NULL
466,0,0,NULL
467,0,0,NULL
468,0,0,NULL
469,0,0,NULL
470,0,0,NULL
471,0,1,NULL
472,0,0,NULL
473,0,0,NULL
474,0,0,NULL
475,0,0,NULL
476,0,0,NULL
477,0,0,NULL
478,0,0,NULL
479,0,0,NULL
480,0,0,NULL
481,0,0,NULL
482,0,0,NULL
483,0,1,NULL
484,0,0,NULL
485,0,0,NULL
486,0,2,NULL
487,0,0,NULL
488,0,0,NULL
489,0,0,NULL
490,0,0,NULL
491,0,0,NULL
492,0,0,NULL
493,0,0,NULL
494,0,0,NULL
495,0,0,NULL
496,0,0,NULL
497,0,0,NULL
498,0,0,NULL
499,0,0,NULL
500,0,0,NULL
501,0,0,NULL
502,0,0,NULL
503,0,0,NULL
504,0,1,NULL
505,0,1,NULL
506,0,0,NULL
507,0,0,NULL
508,0,1,NULL
509,0,1,NULL
510,0,0,NULL
511,0,0,NULL
512,0,0,NULL
513,0,0,NULL
514,0,0,NULL
515,0,0,NULL
516,0,1,NULL
517,0,0,NULL
518,0,0,NULL
519,0,0,NULL
520,0,0,NULL
521,0,0,NULL
522,0,0,NULL
523,0,0,NULL
524,0,0,NULL
525,0,0,NULL
526,0,1,NULL
527,0,0,NULL
528,0,0,NULL
529,0,0,NULL
530,0,0,NULL
531,0,0,NULL
532,0,0,NULL
533,0,0,NULL
534,0,0,NULL
535,0,0,NULL
536,0,0,NULL
537,0,1,NULL
538,0,0,NULL
539,0,0,NULL
540,0,0,NULL
541,0,0,NULL
542,0,0,NULL
543,0,0,NULL
544,0,0,NULL
545,0,1,NULL
546,0,0,NULL
547,0,0,NULL
548,0,0,NULL
549,0,0,NULL
550,0,0,NULL
551,0,0,NULL
552,0,0,NULL
553,0,0,NULL
554,0,0,NULL
555,0,0,NULL
556,0,0,NULL
557,0,0,NULL
558,0,0,NULL
559,0,0,NULL
560,0,1,NULL
561,0,0,NULL
562,0,1,NULL
563,0,0,NULL
564,0,0,NULL
565,0,0,NULL
566,0,0,NULL
567,0,1,NULL
577,0,0,NULL
578,0,0,NULL
579,0,1,NULL
580,0,1,NULL
581,0,0,NULL
582,0,0,NULL
583,0,0,NULL
584,0,0,NULL
585,0,0,NULL
586,0,0,NULL
587,0,0,NULL
588,0,1,NULL
589,0,0,NULL
590,0,0,NULL
591,0,0,NULL
592,0,0,NULL
593,0,0,NULL
594,0,0,NULL
595,0,0,NULL
596,0,0,NULL
597,0,0,NULL
598,0,0,NULL
599,0,0,NULL
600,0,0,NULL
601,0,0,NULL
602,0,0,NULL
603,0,0,NULL
604,0,0,NULL
605,0,1,NULL
606,0,0,NULL
607,0,0,NULL
608,0,0,NULL
609,0,0,NULL
610,0,0,NULL
611,0,1,NULL
612,0,0,NULL
613,0,0,NULL
614,0,0,NULL
615,0,0,NULL
616,0,0,NULL
617,0,1,NULL
618,0,1,NULL
619,0,1,NULL
620,0,0,NULL
621,0,0,NULL
622,0,0,NULL
623,0,0,NULL
624,0,0,NULL
625,0,0,NULL
626,0,0,NULL
627,0,1,NULL
628,0,0,NULL
629,0,0,NULL
630,0,0,NULL
631,0,1,NULL
632,0,0,NULL
633,0,0,NULL
634,0,1,NULL
635,0,0,NULL
636,0,0,NULL
637,0,0,NULL
638,0,0,NULL
639,0,0,NULL
640,0,0,NULL
641,0,0,NULL
642,0,0,NULL
643,0,0,NULL
644,0,0,NULL
645,0,1,NULL
646,0,0,NULL
647,0,0,NULL
648,0,0,NULL
649,0,0,NULL
650,0,0,NULL
651,0,0,NULL
652,0,0,NULL
653,0,0,NULL
654,0,0,NULL
655,0,0,NULL
656,0,0,NULL
657,0,0,NULL
658,0,0,NULL
659,0,0,NULL
660,0,0,NULL
661,0,0,NULL
662,0,0,NULL
663,0,0,NULL
664,0,0,NULL
665,0,0,NULL
666,0,0,NULL
667,0,0,NULL
668,0,0,NULL
669,0,0,NULL
670,0,0,NULL
671,0,0,NULL
672,0,0,NULL
673,0,1,NULL
674,0,0,NULL
675,0,0,NULL
685,0,0,NULL
686,0,0,NULL
687,0,0,NULL
688,0,1,NULL
689,0,0,NULL
690,0,0,NULL
691,0,0,NULL
692,0,0,NULL
693,0,0,NULL
694,0,0,NULL
695,0,0,NULL
696,0,0,NULL
697,0,0,NULL
698,0,0,NULL
699,0,0,NULL
700,0,0,NULL
701,0,0,NULL
702,0,0,NULL
712,0,0,NULL
713,0,0,NULL
714,0,0,NULL
715,0,0,NULL
716,0,0,NULL
717,0,0,NULL
718,0,0,NULL
719,0,0,NULL
720,0,0,NULL
721,0,0,NULL
722,0,0,NULL
723,0,0,NULL
724,0,0,NULL
725,0,0,NULL
726,0,0,NULL
727,0,0,NULL
728,0,0,NULL
729,0,0,NULL
730,0,0,NULL
731,0,0,NULL
732,0,0,NULL
733,0,0,NULL
734,0,0,NULL
735,0,0,NULL
736,0,0,NULL
737,0,0,NULL
738,0,0,NULL
739,0,0,NULL
740,0,0,NULL
741,0,0,NULL
742,0,0,NULL
743,0,0,NULL
744,0,0,NULL
745,0,0,NULL
746,0,0,NULL
747,0,0,NULL
748,0,0,NULL
749,0,0,NULL
750,0,0,NULL
751,0,0,NULL
752,0,0,NULL
753,0,0,NULL
754,0,0,NULL
755,0,0,NULL
756,0,0,NULL
757,0,0,NULL
758,0,0,NULL
759,0,0,NULL
760,0,0,NULL
761,0,0,NULL
762,0,0,NULL
763,0,0,NULL
764,0,0,NULL
765,0,0,NULL
766,0,1,NULL
767,0,0,NULL
768,0,1,NULL
769,0,0,NULL
770,0,0,NULL
771,0,0,NULL
772,0,0,NULL
773,0,0,NULL
774,0,0,NULL
775,0,0,NULL
776,0,0,NULL
777,0,0,NULL
778,0,0,NULL
779,0,0,NULL
780,0,0,NULL
781,0,0,NULL
782,0,0,NULL
783,0,0,NULL
784,0,0,NULL
785,0,0,NULL
786,0,0,NULL
787,0,0,NULL
788,0,0,NULL
789,0,1,NULL
790,0,0,NULL
791,0,0,NULL
792,0,0,NULL
793,0,0,NULL
794,0,0,NULL
795,0,0,NULL
796,0,0,NULL
797,0,0,NULL
798,0,0,NULL
799,0,0,NULL
800,0,1,NULL
801,0,0,NULL
802,0,0,NULL
803,0,0,NULL
804,0,0,NULL
805,0,0,NULL
806,0,0,NULL
807,0,0,NULL
808,0,0,NULL
809,0,0,NULL
810,0,0,NULL
811,0,0,NULL
812,0,0,NULL
813,0,0,NULL
814,0,0,NULL
815,0,0,NULL
816,0,0,NULL
817,0,0,NULL
818,0,0,NULL
819,0,0,NULL
820,0,0,NULL
821,0,0,NULL
822,0,0,NULL
823,0,0,NULL
824,0,0,NULL
825,0,0,NULL
826,0,0,NULL
827,0,0,NULL
828,0,0,NULL
829,0,0,NULL
830,0,0,NULL
831,0,0,NULL
832,0,0,NULL
833,0,0,NULL
834,0,0,NULL
835,0,0,NULL
836,0,0,NULL
837,0,0,NULL
847,0,0,NULL
848,0,0,NULL
849,0,0,NULL
850,0,0,NULL
851,0,0,NULL
852,0,0,NULL
853,0,0,NULL
854,0,0,NULL
855,0,0,NULL
856,0,0,NULL
857,0,0,NULL
858,0,0,NULL
859,0,0,NULL
860,0,0,NULL
861,0,0,NULL
862,0,0,NULL
863,0,0,NULL
864,0,0,NULL
865,0,0,NULL
866,0,0,NULL
867,0,0,NULL
868,0,0,NULL
869,0,0,NULL
870,0,0,NULL
871,0,0,NULL
872,0,0,NULL
873,0,0,NULL
874,0,0,NULL
875,0,0,NULL
876,0,0,NULL
877,0,0,NULL
878,0,0,NULL
879,0,0,NULL
880,0,0,NULL
881,0,0,NULL
882,0,0,NULL
883,0,0,NULL
884,0,0,NULL
885,0,0,NULL
886,0,0,NULL
887,0,0,NULL
888,0,0,NULL
889,0,0,NULL
890,0,0,NULL
891,0,0,NULL
892,0,0,NULL
893,0,0,NULL
894,0,0,NULL
895,0,0,NULL
896,0,0,NULL
897,0,0,NULL
898,0,0,NULL
899,0,0,NULL
900,0,0,NULL
901,0,0,NULL
902,0,0,NULL
903,0,0,NULL
904,0,0,NULL
905,0,0,NULL
906,0,0,NULL
907,0,0,NULL
908,0,0,NULL
909,0,0,NULL
910,0,0,NULL
911,0,0,NULL
912,0,0,NULL
913,0,0,NULL
914,0,0,NULL
915,0,0,NULL
916,0,0,NULL
917,0,0,NULL
918,0,0,NULL
919,0,0,NULL
920,0,0,NULL
921,0,0,NULL
922,0,0,NULL
923,0,0,NULL
924,0,0,NULL
925,0,0,NULL
926,0,0,NULL
927,0,0,NULL
928,0,0,NULL
929,0,0,NULL
930,0,0,NULL
931,0,0,NULL
932,0,0,NULL
933,0,0,NULL
934,0,1,NULL
935,0,0,NULL
936,0,1,NULL
937,0,0,NULL
938,0,0,NULL
939,0,0,NULL
940,0,0,NULL
941,0,0,NULL
942,0,0,NULL
943,0,0,NULL
944,0,0,NULL
945,0,0,NULL
946,0,0,NULL
947,0,0,NULL
948,0,1,NULL
949,0,0,NULL
950,0,0,NULL
951,0,0,NULL
952,0,0,NULL
953,0,0,NULL
954,0,0,NULL
955,0,0,NULL
956,0,1,NULL
957,0,0,NULL
958,0,0,NULL
959,0,0,NULL
960,0,1,NULL
961,0,1,NULL
962,0,1,NULL
963,0,1,NULL
964,0,0,NULL
965,0,0,NULL
966,0,0,NULL
967,0,0,NULL
968,0,0,NULL
969,0,0,NULL
970,0,0,NULL
971,0,0,NULL
972,0,0,NULL
982,0,0,NULL
983,0,0,NULL
984,0,0,NULL
985,0,0,NULL
986,0,0,NULL
987,0,0,NULL
988,0,1,NULL
989,0,0,NULL
990,0,0,NULL
991,0,0,NULL
992,0,0,NULL
993,0,0,NULL
994,0,0,NULL
995,0,0,NULL
996,0,0,NULL
997,0,1,NULL
998,0,0,NULL
999,0,0,NULL
1009,0,0,NULL
1010,0,0,NULL
1011,0,0,NULL
1012,0,0,NULL
1013,0,0,NULL
1014,0,0,NULL
1015,0,0,NULL
1016,0,0,NULL
1017,0,0,NULL
1018,0,0,NULL
1019,0,0,NULL
1020,0,0,NULL
1021,0,0,NULL
1022,0,0,NULL
1023,0,0,NULL
1024,0,0,NULL
1025,0,0,NULL
1026,0,0,NULL
1036,0,0,NULL
1037,0,0,NULL
1038,0,0,NULL
1039,0,0,NULL
1040,0,1,NULL
1041,0,0,NULL
1042,0,0,NULL
1043,0,0,NULL
1044,0,0,NULL
1045,0,0,NULL
1046,0,0,NULL
1047,0,0,NULL
1048,0,0,NULL
1049,0,0,NULL
1050,0,1,NULL
1051,0,0,NULL
1052,0,0,NULL
1053,0,0,NULL
1054,0,0,NULL
1055,0,0,NULL
1056,0,0,NULL
1057,0,0,NULL
1058,0,0,NULL
1059,0,0,NULL
1060,0,1,NULL
1061,0,0,NULL
1062,0,0,NULL
1063,0,0,NULL
1064,0,0,NULL
1065,0,0,NULL
1066,0,0,NULL
1067,0,0,NULL
1068,0,0,NULL
1069,0,0,NULL
1070,0,0,NULL
1071,0,0,NULL
1072,0,0,NULL
1073,0,0,NULL
1074,0,0,NULL
1075,0,0,NULL
1076,0,0,NULL
1077,0,1,NULL
1078,0,0,NULL
1079,0,0,NULL
1080,0,0,NULL
1081,0,1,NULL
1082,0,0,NULL
1083,0,0,NULL
1084,0,0,NULL
1085,0,0,NULL
1086,0,0,NULL
1087,0,0,NULL
1088,0,0,NULL
1089,0,0,NULL
1090,0,0,NULL
1091,0,0,NULL
1092,0,0,NULL
1093,0,0,NULL
1094,0,1,NULL
1095,0,0,NULL
1096,0,0,NULL
1097,0,1,NULL
1098,0,0,NULL
1099,0,0,NULL
1100,0,0,NULL
1101,0,0,NULL
1102,0,0,NULL
1103,0,0,NULL
1104,0,0,NULL
1105,0,1,NULL
1106,0,1,NULL
1107,0,0,NULL
1108,0,0,NULL
1109,0,1,NULL
1110,0,0,NULL
1111,0,0,NULL
1112,0,0,NULL
1113,0,0,NULL
1114,0,0,NULL
1115,0,0,NULL
1116,0,0,NULL
1117,0,0,NULL
1118,0,0,NULL
1119,0,0,NULL
1120,0,0,NULL
1121,0,0,NULL
1122,0,0,NULL
1123,0,1,NULL
1124,0,0,NULL
1125,0,0,NULL
1126,0,0,NULL
1127,0,1,NULL
1128,0,0,NULL
1129,0,0,NULL
1130,0,0,NULL
1131,0,0,NULL
1132,0,0,NULL
1133,0,0,NULL
1134,0,0,NULL
1135,0,0,NULL
1136,0,0,NULL
1137,0,0,NULL
1138,0,0,NULL
1139,0,0,NULL
1140,0,0,NULL
1141,0,0,NULL
1142,0,0,NULL
1143,0,1,NULL
1144,0,0,NULL
1145,0,0,NULL
1146,0,0,NULL
1147,0,0,NULL
1148,0,0,NULL
1149,0,0,NULL
1150,0,0,NULL
1151,0,0,NULL
1152,0,0,NULL
1153,0,0,NULL
1154,0,0,NULL
1155,0,0,NULL
1156,0,0,NULL
1157,0,0,NULL
1158,0,0,NULL
1159,0,0,NULL
1160,0,1,NULL
1161,0,0,NULL
1162,0,0,NULL
1163,0,0,NULL
1164,0,0,NULL
1165,0,0,NULL
1166,0,0,NULL
1167,0,1,NULL
1168,0,1,NULL
1169,0,0,NULL
1170,0,0,NULL
1171,0,0,NULL
1172,0,0,NULL
1173,0,0,NULL
1174,0,0,NULL
1175,0,0,NULL
1176,0,0,NULL
1177,0,0,NULL
1178,0,0,NULL
1179,0,0,NULL
1180,0,0,NULL
1181,0,0,NULL
1182,0,0,NULL
1183,0,1,NULL
1184,0,0,NULL
1185,0,0,NULL
1186,0,1,NULL
1187,0,1,NULL
1188,0,0,NULL
1189,0,0,NULL
1190,0,0,NULL
1191,0,0,NULL
1192,0,0,NULL
1193,0,0,NULL
1194,0,0,NULL
1195,0,0,NULL
1196,0,0,NULL
1197,0,0,NULL
1198,0,1,NULL
1199,0,1,NULL
1200,0,0,NULL
1201,0,0,NULL
1202,0,1,NULL
1203,0,0,NULL
1204,0,0,NULL
1205,0,0,NULL
1206,0,0,NULL
1207,0,0,NULL
1208,0,1,NULL
1209,0,0,NULL
1210,0,0,NULL
1211,0,0,NULL
1212,0,0,NULL
1213,0,0,NULL
1214,0,0,NULL
1215,0,1,NULL
1225,0,0,NULL
1226,0,0,NULL
1227,0,0,NULL
1228,0,0,NULL
1229,0,0,NULL
1230,0,0,NULL
1231,0,0,NULL
1232,0,0,NULL
1233,0,0,NULL
1234,0,0,NULL
1235,0,0,NULL
1236,0,0,NULL
1237,0,0,NULL
1238,0,0,NULL
1239,0,0,NULL
1240,0,0,NULL
1241,0,0,NULL
1242,0,0,NULL
1252,0,0,NULL
1253,0,0,NULL
1254,0,0,NULL
1255,0,0,NULL
1256,0,0,NULL
1257,0,0,NULL
1258,0,0,NULL
1259,0,0,NULL
1260,0,0,NULL
1261,0,0,NULL
1262,0,0,NULL
1263,0,0,NULL
1264,0,0,NULL
1265,0,0,NULL
1266,0,0,NULL
1267,0,0,NULL
1268,0,0,NULL
1269,0,0,NULL
1279,0,0,NULL
1280,0,0,NULL
1281,0,0,NULL
1282,0,0,NULL
1283,0,0,NULL
1284,0,0,NULL
1285,0,0,NULL
1286,0,0,NULL
1287,0,0,NULL
1288,0,0,NULL
1289,0,0,NULL
1290,0,0,NULL
1291,0,0,NULL
1292,0,0,NULL
1293,0,0,NULL
1294,0,0,NULL
1295,0,0,NULL
1296,0,0,NULL
1297,0,0,NULL
1298,0,0,NULL
1299,0,0,NULL
1300,0,0,NULL
1301,0,0,NULL
1302,0,0,NULL
1303,0,0,NULL
1304,0,1,NULL
1305,0,0,NULL
1306,0,0,NULL
1307,0,0,NULL
1308,0,1,NULL
1309,0,0,NULL
1310,0,0,NULL
1311,0,0,NULL
1312,0,0,NULL
1313,0,0,NULL
1314,0,0,NULL
1315,0,0,NULL
1316,0,0,NULL
1317,0,0,NULL
1318,0,1,NULL
1319,0,1,NULL
1320,0,0,NULL
1321,0,0,NULL
1322,0,0,NULL
1323,0,0,NULL
1333,0,0,NULL
1334,0,0,NULL
1335,0,0,NULL
1336,0,0,NULL
1337,0,0,NULL
1338,0,0,NULL
1339,0,0,NULL
1340,0,0,NULL
1341,0,0,NULL
1342,0,0,NULL
1343,0,0,NULL
1344,0,0,NULL
1345,0,0,NULL
1346,0,0,NULL
1347,0,0,NULL
1348,0,0,NULL
1349,0,0,NULL
1350,0,1,NULL
1351,0,0,NULL
1352,0,0,NULL
1353,0,0,NULL
1354,0,0,NULL
1355,0,0,NULL
1356,0,0,NULL
1357,0,0,NULL
1358,0,0,NULL
1359,0,0,NULL
1360,0,0,NULL
1361,0,1,NULL
1362,0,1,NULL
1363,0,0,NULL
1364,0,0,NULL
1365,0,0,NULL
1366,0,0,NULL
1367,0,0,NULL
1368,0,0,NULL
1369,0,1,NULL
1370,0,0,NULL
1371,0,0,NULL
1372,0,0,NULL
1373,0,0,NULL
1374,0,0,NULL
1375,0,0,NULL
1376,0,0,NULL
1377,0,0,NULL
1378,0,0,NULL
1379,0,0,NULL
1380,0,0,NULL
1381,0,0,NULL
1382,0,0,NULL
1383,0,0,NULL
1384,0,0,NULL
1385,0,0,NULL
1386,0,0,NULL
1387,0,0,NULL
1388,0,0,NULL
1389,0,0,NULL
1390,0,0,NULL
1391,0,0,NULL
1392,0,0,NULL
1393,0,0,NULL
1394,0,0,NULL
1395,0,0,NULL
1396,0,0,NULL
1397,0,0,NULL
1398,0,0,NULL
1399,0,0,NULL
1400,0,0,NULL
1401,0,0,NULL
1402,0,0,NULL
1403,0,0,NULL
1404,0,0,NULL
1405,0,0,NULL
1406,0,0,NULL
1407,0,0,NULL
1408,0,0,NULL
1409,0,0,NULL
1410,0,0,NULL
1411,0,0,NULL
1412,0,0,NULL
1413,0,0,NULL
1414,0,0,NULL
1415,0,0,NULL
1416,0,0,NULL
1417,0,0,NULL
1418,0,0,NULL
1419,0,0,NULL
1420,0,0,NULL
1421,0,0,NULL
1422,0,0,NULL
1423,0,0,NULL
1424,0,0,NULL
1425,0,0,NULL
1426,0,0,NULL
1427,0,0,NULL
1428,0,0,NULL
1429,0,0,NULL
1430,0,0,NULL
1431,0,0,NULL
1441,0,0,NULL
1442,0,0,NULL
1443,0,0,NULL
1444,0,0,NULL
1445,0,0,NULL
1446,0,0,NULL
1447,0,0,NULL
1448,0,0,NULL
1449,0,0,NULL
1450,0,0,NULL
1451,0,0,NULL
1452,0,0,NULL
1453,0,0,NULL
1454,0,0,NULL
1455,0,0,NULL
1456,0,0,NULL
1457,0,0,NULL
1458,0,0,NULL
1459,0,0,NULL
1460,0,0,NULL
1461,0,0,NULL
1462,0,0,NULL
1463,0,0,NULL
1464,0,0,NULL
1465,0,0,NULL
1466,0,0,NULL
1467,0,0,NULL
1468,0,0,NULL
1469,0,0,NULL
1470,0,0,NULL
1471,0,0,NULL
1472,0,0,NULL
1473,0,0,NULL
1474,0,0,NULL
1475,0,0,NULL
1476,0,0,NULL
1477,0,0,NULL
1478,0,0,NULL
1479,0,0,NULL
1480,0,0,NULL
1481,0,0,NULL
1482,0,0,NULL
1483,0,0,NULL
1484,0,0,NULL
1485,0,0,NULL
1495,0,0,NULL
1496,0,0,NULL
1497,0,0,NULL
1498,0,0,NULL
1499,0,0,NULL
1500,0,0,NULL
1501,0,1,NULL
1502,0,0,NULL
1503,0,0,NULL
1504,0,0,NULL
1505,0,0,NULL
1506,0,0,NULL
1507,0,0,NULL
1508,0,1,NULL
1509,0,0,NULL
1510,0,0,NULL
1511,0,0,NULL
1512,0,0,NULL
1513,0,0,NULL
1514,0,0,NULL
1515,0,0,NULL
1516,0,0,NULL
1517,0,0,NULL
1518,0,0,NULL
1519,0,0,NULL
1520,0,0,NULL
1521,0,0,NULL
